vehicle_age,vehicle_type,fuel_type,usage_type,vehicle_value,driver_age,annual_mileage,credit_score_tier,previous_claims_count,coverage_tier,deductible_amount,annual_premium,claim_filed,claim_amount
10,TRUCK,DIESEL,PERSONAL,20482.94,31,13694,EXCELLENT,1,COMPREHENSIVE,500.0,583.76,0,0.0
13,SUV,PETROL,RIDESHARE,13924.41,67,14665,GOOD,0,ZERO_DEP_PREMIUM,1000.0,731.03,0,0.0
5,SEDAN,PETROL,PERSONAL,14514.59,47,10914,EXCELLENT,1,COMPREHENSIVE,500.0,413.67,0,0.0
0,SEDAN,DIESEL,COMMERCIAL,21483.11,41,15339,FAIR,0,ZERO_DEP_PREMIUM,500.0,1015.08,1,1328.31
6,SEDAN,PETROL,PERSONAL,18195.21,32,8179,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,SEDAN,ELECTRIC,PERSONAL,5234.51,30,21581,FAIR,0,COMPREHENSIVE,1000.0,250.0,0,0.0
11,SEDAN,DIESEL,COMMERCIAL,6715.59,36,9690,EXCELLENT,2,THIRD_PARTY,500.0,250.0,0,0.0
4,SUV,HYBRID,PERSONAL,27981.96,46,14334,EXCELLENT,0,COMPREHENSIVE,500.0,797.49,0,0.0
6,SUV,DIESEL,PERSONAL,17741.22,39,10013,POOR,1,THIRD_PARTY,1000.0,250.0,0,0.0
4,SUV,PETROL,PERSONAL,20249.93,19,12940,EXCELLENT,0,COMPREHENSIVE,1000.0,721.4,0,0.0
4,SUV,HYBRID,COMMERCIAL,34243.86,56,7643,GOOD,0,THIRD_PARTY,1000.0,577.87,0,0.0
2,SEDAN,DIESEL,PERSONAL,19470.24,30,17340,FAIR,0,ZERO_DEP_PREMIUM,1000.0,681.46,0,0.0
4,SEDAN,PETROL,PERSONAL,23756.2,53,8821,GOOD,1,THIRD_PARTY,500.0,296.95,0,0.0
7,SEDAN,DIESEL,RIDESHARE,11081.21,55,12867,GOOD,0,COMPREHENSIVE,1000.0,473.72,1,2078.42
13,SUV,PETROL,PERSONAL,13451.35,35,12212,EXCELLENT,0,COMPREHENSIVE,1000.0,383.36,0,0.0
7,SEDAN,ELECTRIC,PERSONAL,14126.56,68,9342,POOR,0,THIRD_PARTY,1000.0,250.0,0,0.0
1,SEDAN,DIESEL,PERSONAL,17863.69,32,3000,GOOD,0,COMPREHENSIVE,500.0,509.12,0,0.0
10,SUV,ELECTRIC,RIDESHARE,17012.36,52,17267,EXCELLENT,0,COMPREHENSIVE,1000.0,727.28,0,0.0
0,HATCHBACK,PETROL,PERSONAL,21191.22,69,13149,GOOD,0,COMPREHENSIVE,2000.0,694.54,0,0.0
1,SEDAN,PETROL,PERSONAL,19261.89,34,4668,EXCELLENT,2,ZERO_DEP_PREMIUM,500.0,674.17,1,3212.4
10,SUV,CNG,PERSONAL,16933.71,65,3890,GOOD,0,THIRD_PARTY,2000.0,250.0,1,3487.93
6,SUV,ELECTRIC,COMMERCIAL,20679.14,30,11050,GOOD,1,ZERO_DEP_PREMIUM,500.0,977.09,0,0.0
2,HATCHBACK,PETROL,COMMERCIAL,16266.66,39,12128,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,768.6,0,0.0
7,TRUCK,PETROL,PERSONAL,27279.29,76,11532,EXCELLENT,0,THIRD_PARTY,1000.0,392.14,0,0.0
3,SEDAN,PETROL,PERSONAL,14079.81,71,18997,EXCELLENT,0,COMPREHENSIVE,500.0,461.47,0,0.0
9,SEDAN,DIESEL,COMMERCIAL,9180.26,69,4986,EXCELLENT,0,COMPREHENSIVE,1000.0,406.19,1,3054.78
9,TRUCK,ELECTRIC,PERSONAL,19388.49,57,13455,GOOD,1,COMPREHENSIVE,500.0,552.57,1,2838.83
7,SUV,ELECTRIC,RIDESHARE,25179.99,38,15405,FAIR,0,COMPREHENSIVE,1000.0,1076.44,1,3441.01
13,SUV,DIESEL,PERSONAL,9924.64,43,15310,EXCELLENT,0,COMPREHENSIVE,1000.0,282.85,0,0.0
1,SUV,ELECTRIC,PERSONAL,37353.33,63,16522,EXCELLENT,0,COMPREHENSIVE,250.0,1064.57,0,0.0
12,SUV,PETROL,PERSONAL,8224.58,21,13026,GOOD,0,COMPREHENSIVE,250.0,293.0,0,0.0
13,TRUCK,PETROL,COMMERCIAL,15465.75,24,13607,GOOD,0,COMPREHENSIVE,2000.0,743.81,1,3219.86
14,COMMERCIAL_VAN,DIESEL,PERSONAL,11387.1,27,11015,FAIR,0,ZERO_DEP_PREMIUM,1000.0,398.55,0,0.0
4,HATCHBACK,CNG,PERSONAL,13174.91,32,5706,POOR,2,THIRD_PARTY,1000.0,250.0,0,0.0
5,SEDAN,ELECTRIC,PERSONAL,21631.96,43,13979,GOOD,0,COMPREHENSIVE,500.0,616.51,0,0.0
0,TRUCK,DIESEL,PERSONAL,35312.17,33,10688,EXCELLENT,0,COMPREHENSIVE,1000.0,1006.4,0,0.0
14,SEDAN,DIESEL,PERSONAL,6131.53,57,9152,EXCELLENT,0,COMPREHENSIVE,2000.0,250.0,0,0.0
13,SEDAN,HYBRID,PERSONAL,10659.14,51,14176,GOOD,0,COMPREHENSIVE,500.0,303.79,0,0.0
0,TRUCK,PETROL,COMMERCIAL,35613.55,78,14576,FAIR,0,THIRD_PARTY,1000.0,691.13,0,0.0
13,SEDAN,PETROL,PERSONAL,9189.59,34,9324,GOOD,2,COMPREHENSIVE,250.0,261.9,0,0.0
8,SEDAN,CNG,COMMERCIAL,14764.23,55,13625,EXCELLENT,1,COMPREHENSIVE,500.0,568.05,0,0.0
4,SEDAN,HYBRID,PERSONAL,21004.84,33,12134,FAIR,0,COMPREHENSIVE,500.0,598.64,0,0.0
14,TRUCK,PETROL,PERSONAL,10095.57,51,13354,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
14,SUV,DIESEL,PERSONAL,8177.19,76,18141,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
13,SUV,PETROL,RIDESHARE,12322.61,73,14491,EXCELLENT,0,COMPREHENSIVE,500.0,605.81,0,0.0
3,SEDAN,PETROL,COMMERCIAL,16269.41,46,14151,EXCELLENT,0,THIRD_PARTY,250.0,274.55,0,0.0
13,HATCHBACK,CNG,PERSONAL,5461.01,70,8516,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
0,HATCHBACK,PETROL,COMMERCIAL,16716.32,35,9150,GOOD,0,ZERO_DEP_PREMIUM,500.0,789.85,0,0.0
14,SEDAN,HYBRID,PERSONAL,6739.24,28,14666,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
2,SUV,PETROL,PERSONAL,27133.4,29,5355,FAIR,0,COMPREHENSIVE,2000.0,773.3,1,1992.32
12,SEDAN,DIESEL,PERSONAL,11430.43,54,10896,EXCELLENT,0,COMPREHENSIVE,250.0,325.77,1,1765.54
3,COMMERCIAL_VAN,PETROL,PERSONAL,30229.72,19,9065,GOOD,0,THIRD_PARTY,1000.0,472.34,0,0.0
10,SUV,ELECTRIC,PERSONAL,15321.01,71,11860,FAIR,0,COMPREHENSIVE,500.0,502.15,0,0.0
15,TRUCK,DIESEL,PERSONAL,14589.5,73,11529,EXCELLENT,0,COMPREHENSIVE,500.0,478.17,0,0.0
10,SEDAN,DIESEL,PERSONAL,11721.65,35,13087,EXCELLENT,0,COMPREHENSIVE,500.0,334.07,0,0.0
4,HATCHBACK,PETROL,COMMERCIAL,15037.09,71,14593,GOOD,0,THIRD_PARTY,2000.0,291.81,0,0.0
13,HATCHBACK,PETROL,PERSONAL,4500.0,55,16849,FAIR,1,THIRD_PARTY,1000.0,250.0,0,0.0
9,SUV,PETROL,PERSONAL,19913.85,50,17188,POOR,0,THIRD_PARTY,250.0,250.0,1,2780.72
11,COMMERCIAL_VAN,PETROL,COMMERCIAL,12587.89,26,11432,FAIR,0,ZERO_DEP_PREMIUM,250.0,594.78,0,0.0
13,SUV,DIESEL,COMMERCIAL,13388.57,32,9840,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
4,SEDAN,DIESEL,RIDESHARE,23159.54,45,8955,GOOD,1,COMPREHENSIVE,500.0,990.07,0,0.0
9,SUV,DIESEL,PERSONAL,13711.51,25,11049,EXCELLENT,0,COMPREHENSIVE,2000.0,390.78,0,0.0
7,HATCHBACK,DIESEL,COMMERCIAL,8153.92,77,8054,FAIR,0,COMPREHENSIVE,1000.0,360.78,1,2259.03
12,SUV,PETROL,COMMERCIAL,14026.25,63,14613,POOR,0,COMPREHENSIVE,1000.0,539.66,0,0.0
12,SEDAN,PETROL,PERSONAL,6450.42,53,17105,GOOD,1,COMPREHENSIVE,500.0,250.0,0,0.0
2,SUV,PETROL,PERSONAL,36634.68,56,5639,GOOD,0,ZERO_DEP_PREMIUM,500.0,1282.21,0,0.0
6,SEDAN,ELECTRIC,PERSONAL,11476.98,69,12542,GOOD,0,COMPREHENSIVE,2000.0,376.16,0,0.0
13,SUV,DIESEL,PERSONAL,14157.42,25,19501,POOR,0,THIRD_PARTY,500.0,250.0,0,0.0
15,SUV,PETROL,PERSONAL,7816.05,59,5832,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,273.56,0,0.0
12,HATCHBACK,PETROL,RIDESHARE,5690.63,67,19147,FAIR,0,ZERO_DEP_PREMIUM,1000.0,298.76,0,0.0
5,SEDAN,HYBRID,PERSONAL,12687.94,67,8630,FAIR,0,COMPREHENSIVE,500.0,361.61,0,0.0
9,SUV,ELECTRIC,COMMERCIAL,13690.0,36,9767,FAIR,0,ZERO_DEP_PREMIUM,1000.0,646.85,1,1489.7
10,SEDAN,DIESEL,PERSONAL,9950.35,21,15279,GOOD,0,COMPREHENSIVE,2000.0,354.48,0,0.0
9,SEDAN,PETROL,PERSONAL,11581.62,44,14784,POOR,1,COMPREHENSIVE,500.0,330.08,0,0.0
9,HATCHBACK,PETROL,PERSONAL,4793.14,30,12025,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,250.0,0,0.0
10,TRUCK,CNG,PERSONAL,22652.57,55,9064,EXCELLENT,0,COMPREHENSIVE,250.0,645.6,0,0.0
5,SEDAN,ELECTRIC,PERSONAL,11444.55,38,6902,GOOD,0,ZERO_DEP_PREMIUM,500.0,400.56,0,0.0
9,HATCHBACK,PETROL,RIDESHARE,8500.94,43,12155,EXCELLENT,1,COMPREHENSIVE,250.0,363.42,1,1358.92
8,TRUCK,ELECTRIC,PERSONAL,21299.54,62,11544,GOOD,0,ZERO_DEP_PREMIUM,250.0,745.48,0,0.0
13,HATCHBACK,ELECTRIC,COMMERCIAL,5008.49,75,8934,EXCELLENT,1,COMPREHENSIVE,250.0,250.0,0,0.0
14,SEDAN,PETROL,PERSONAL,5872.37,40,11350,FAIR,1,COMPREHENSIVE,500.0,250.0,0,0.0
6,COMMERCIAL_VAN,PETROL,PERSONAL,24279.82,71,13629,GOOD,0,COMPREHENSIVE,1000.0,795.77,0,0.0
12,SEDAN,PETROL,PERSONAL,9022.1,47,17314,FAIR,0,COMPREHENSIVE,2000.0,257.13,1,1213.66
10,SEDAN,PETROL,PERSONAL,8251.38,48,13377,GOOD,1,ZERO_DEP_PREMIUM,500.0,288.8,0,0.0
6,SEDAN,ELECTRIC,PERSONAL,12796.23,48,11709,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
10,SUV,PETROL,PERSONAL,10469.83,33,8794,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,366.44,0,0.0
13,SEDAN,ELECTRIC,PERSONAL,5694.85,69,9149,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
0,SEDAN,CNG,COMMERCIAL,18450.72,76,13474,EXCELLENT,0,COMPREHENSIVE,1000.0,816.38,0,0.0
15,SEDAN,PETROL,PERSONAL,5397.85,59,13718,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
0,HATCHBACK,DIESEL,PERSONAL,18812.21,58,11499,GOOD,0,COMPREHENSIVE,500.0,536.15,0,0.0
8,TRUCK,ELECTRIC,PERSONAL,19063.77,24,16572,EXCELLENT,0,COMPREHENSIVE,500.0,679.15,0,0.0
8,SEDAN,ELECTRIC,COMMERCIAL,11491.92,34,12764,GOOD,0,ZERO_DEP_PREMIUM,500.0,542.99,0,0.0
11,TRUCK,ELECTRIC,COMMERCIAL,12354.24,41,10311,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,583.74,0,0.0
15,TRUCK,PETROL,COMMERCIAL,11791.85,37,9552,FAIR,0,COMPREHENSIVE,250.0,453.69,0,0.0
10,HATCHBACK,DIESEL,PERSONAL,5853.71,56,9250,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
9,SEDAN,DIESEL,PERSONAL,13055.7,44,14660,GOOD,0,ZERO_DEP_PREMIUM,250.0,456.95,0,0.0
2,SUV,CNG,COMMERCIAL,36340.99,19,9703,GOOD,0,ZERO_DEP_PREMIUM,250.0,2146.39,0,0.0
14,TRUCK,PETROL,PERSONAL,13033.93,77,12984,FAIR,0,ZERO_DEP_PREMIUM,500.0,524.62,0,0.0
15,SUV,HYBRID,PERSONAL,7814.4,68,8681,GOOD,1,ZERO_DEP_PREMIUM,1000.0,273.5,0,0.0
10,SEDAN,PETROL,PERSONAL,10692.07,18,11748,GOOD,0,COMPREHENSIVE,500.0,380.9,0,0.0
10,SUV,CNG,PERSONAL,12285.56,51,12254,GOOD,1,COMPREHENSIVE,2000.0,350.14,0,0.0
7,SUV,DIESEL,PERSONAL,24780.45,44,23138,GOOD,0,ZERO_DEP_PREMIUM,500.0,867.32,0,0.0
8,SUV,DIESEL,PERSONAL,20932.31,54,6618,EXCELLENT,1,ZERO_DEP_PREMIUM,250.0,732.63,0,0.0
0,SEDAN,DIESEL,PERSONAL,27172.71,67,16138,GOOD,1,COMPREHENSIVE,250.0,774.42,0,0.0
11,SEDAN,PETROL,PERSONAL,12676.24,78,9041,POOR,1,ZERO_DEP_PREMIUM,1000.0,510.22,0,0.0
13,HATCHBACK,PETROL,RIDESHARE,5083.67,23,18573,GOOD,1,ZERO_DEP_PREMIUM,1000.0,333.62,0,0.0
2,TRUCK,PETROL,PERSONAL,33884.94,55,9358,GOOD,0,THIRD_PARTY,2000.0,423.56,0,0.0
12,SEDAN,PETROL,PERSONAL,6429.36,71,17163,EXCELLENT,1,THIRD_PARTY,250.0,250.0,0,0.0
15,COMMERCIAL_VAN,PETROL,PERSONAL,9978.8,77,13497,FAIR,1,THIRD_PARTY,500.0,250.0,0,0.0
5,SEDAN,ELECTRIC,PERSONAL,21129.47,44,6508,EXCELLENT,1,THIRD_PARTY,1000.0,264.12,0,0.0
14,SUV,DIESEL,PERSONAL,12562.0,65,13394,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,439.67,0,0.0
15,HATCHBACK,PETROL,PERSONAL,4500.0,33,14820,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
3,HATCHBACK,HYBRID,PERSONAL,11760.61,52,15144,GOOD,0,COMPREHENSIVE,1000.0,335.18,0,0.0
7,TRUCK,DIESEL,PERSONAL,26266.51,44,11433,POOR,1,ZERO_DEP_PREMIUM,1000.0,919.33,0,0.0
14,SEDAN,CNG,COMMERCIAL,8564.29,52,24175,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,404.66,0,0.0
8,TRUCK,DIESEL,PERSONAL,20445.66,75,21257,GOOD,0,COMPREHENSIVE,250.0,670.11,0,0.0
6,SEDAN,PETROL,PERSONAL,15257.41,72,14021,EXCELLENT,0,COMPREHENSIVE,500.0,500.06,0,0.0
10,HATCHBACK,DIESEL,PERSONAL,7329.94,78,6577,FAIR,0,COMPREHENSIVE,1000.0,250.0,0,0.0
0,HATCHBACK,DIESEL,RIDESHARE,21018.51,78,7998,GOOD,0,THIRD_PARTY,500.0,453.21,0,0.0
15,SUV,PETROL,PERSONAL,10967.8,53,11289,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
13,SEDAN,PETROL,COMMERCIAL,5460.43,55,12067,GOOD,0,THIRD_PARTY,250.0,250.0,0,0.0
1,TRUCK,PETROL,PERSONAL,31513.91,45,8782,GOOD,0,COMPREHENSIVE,1000.0,898.15,1,828.71
0,SEDAN,PETROL,PERSONAL,33720.56,73,10053,GOOD,0,THIRD_PARTY,250.0,484.73,0,0.0
8,SEDAN,PETROL,PERSONAL,15694.95,20,3550,GOOD,0,COMPREHENSIVE,1000.0,559.13,0,0.0
3,HATCHBACK,DIESEL,PERSONAL,11721.52,74,3000,GOOD,0,ZERO_DEP_PREMIUM,1000.0,471.79,0,0.0
9,SUV,PETROL,PERSONAL,17084.59,58,12561,GOOD,0,COMPREHENSIVE,1000.0,486.91,0,0.0
13,HATCHBACK,DIESEL,PERSONAL,6263.88,48,19665,FAIR,1,COMPREHENSIVE,1000.0,250.0,1,649.25
7,SUV,DIESEL,PERSONAL,24893.04,20,5520,GOOD,0,ZERO_DEP_PREMIUM,1000.0,1089.07,0,0.0
4,SEDAN,PETROL,PERSONAL,22254.15,55,11539,POOR,1,THIRD_PARTY,500.0,278.18,0,0.0
4,HATCHBACK,PETROL,PERSONAL,9290.12,70,12416,EXCELLENT,2,ZERO_DEP_PREMIUM,500.0,373.93,0,0.0
15,SUV,PETROL,COMMERCIAL,10595.92,69,14177,EXCELLENT,1,THIRD_PARTY,250.0,250.0,0,0.0
4,SEDAN,PETROL,COMMERCIAL,13742.42,41,10203,GOOD,0,COMPREHENSIVE,500.0,528.74,0,0.0
10,HATCHBACK,PETROL,PERSONAL,8260.34,43,7549,EXCELLENT,0,COMPREHENSIVE,250.0,250.0,0,0.0
4,SUV,PETROL,RIDESHARE,19858.31,58,15405,GOOD,0,THIRD_PARTY,500.0,372.34,0,0.0
2,SUV,DIESEL,PERSONAL,34690.09,64,3706,EXCELLENT,0,THIRD_PARTY,1000.0,433.63,0,0.0
5,SUV,DIESEL,PERSONAL,25322.06,45,14218,FAIR,1,ZERO_DEP_PREMIUM,500.0,886.27,0,0.0
13,HATCHBACK,PETROL,PERSONAL,5840.08,26,8882,GOOD,1,COMPREHENSIVE,500.0,250.0,0,0.0
0,HATCHBACK,PETROL,PERSONAL,17377.67,54,13597,GOOD,0,COMPREHENSIVE,1000.0,495.26,0,0.0
7,HATCHBACK,DIESEL,PERSONAL,6132.48,70,17722,FAIR,0,ZERO_DEP_PREMIUM,1000.0,250.0,0,0.0
12,SEDAN,HYBRID,PERSONAL,10011.7,44,9411,EXCELLENT,1,ZERO_DEP_PREMIUM,250.0,350.41,0,0.0
3,HATCHBACK,ELECTRIC,PERSONAL,11673.82,65,10843,FAIR,1,THIRD_PARTY,500.0,250.0,1,1740.74
5,SUV,DIESEL,PERSONAL,20762.29,20,10607,GOOD,0,COMPREHENSIVE,500.0,739.66,0,0.0
1,SUV,PETROL,COMMERCIAL,45673.06,58,22753,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,2158.05,0,0.0
1,SEDAN,PETROL,COMMERCIAL,26340.2,66,11924,FAIR,0,COMPREHENSIVE,1000.0,1013.44,0,0.0
15,TRUCK,HYBRID,PERSONAL,12804.14,45,11717,GOOD,0,COMPREHENSIVE,500.0,364.92,0,0.0
7,HATCHBACK,PETROL,PERSONAL,8833.95,49,12110,GOOD,1,ZERO_DEP_PREMIUM,1000.0,309.19,0,0.0
13,SEDAN,CNG,PERSONAL,9453.14,52,18588,FAIR,0,COMPREHENSIVE,1000.0,269.41,0,0.0
0,SUV,DIESEL,PERSONAL,44152.23,24,9629,FAIR,0,ZERO_DEP_PREMIUM,250.0,1931.66,0,0.0
7,TRUCK,DIESEL,PERSONAL,26375.53,24,16069,FAIR,0,COMPREHENSIVE,500.0,939.63,0,0.0
14,SEDAN,PETROL,PERSONAL,9709.36,38,9084,GOOD,0,ZERO_DEP_PREMIUM,500.0,339.83,0,0.0
9,COMMERCIAL_VAN,DIESEL,PERSONAL,16616.73,49,8772,FAIR,0,COMPREHENSIVE,250.0,473.58,1,1335.45
15,SUV,DIESEL,PERSONAL,10448.39,55,14168,EXCELLENT,0,COMPREHENSIVE,1000.0,297.78,0,0.0
9,SUV,PETROL,RIDESHARE,19386.93,37,17964,FAIR,0,ZERO_DEP_PREMIUM,500.0,1017.81,0,0.0
14,SEDAN,PETROL,COMMERCIAL,6687.75,25,10775,GOOD,2,ZERO_DEP_PREMIUM,1000.0,316.0,0,0.0
0,SEDAN,HYBRID,PERSONAL,26520.59,21,10743,GOOD,0,THIRD_PARTY,1000.0,414.38,0,0.0
14,TRUCK,DIESEL,PERSONAL,16196.19,43,15358,FAIR,0,ZERO_DEP_PREMIUM,500.0,566.87,0,0.0
8,SEDAN,PETROL,RIDESHARE,8834.96,32,12452,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
0,HATCHBACK,PETROL,PERSONAL,14955.31,23,15560,POOR,0,THIRD_PARTY,1000.0,250.0,0,0.0
3,SUV,ELECTRIC,PERSONAL,28223.17,65,5185,GOOD,0,THIRD_PARTY,500.0,352.79,0,0.0
8,SEDAN,ELECTRIC,PERSONAL,8571.13,49,7822,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,299.99,0,0.0
0,SEDAN,DIESEL,PERSONAL,34564.11,22,12222,POOR,0,ZERO_DEP_PREMIUM,2000.0,1512.18,0,0.0
8,SUV,DIESEL,COMMERCIAL,15242.46,61,14533,GOOD,0,THIRD_PARTY,500.0,257.22,0,0.0
13,COMMERCIAL_VAN,PETROL,PERSONAL,9817.44,63,11915,FAIR,0,COMPREHENSIVE,500.0,279.8,0,0.0
7,SEDAN,DIESEL,PERSONAL,17120.26,75,12859,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,SEDAN,PETROL,PERSONAL,5652.2,23,15229,FAIR,0,ZERO_DEP_PREMIUM,250.0,250.0,0,0.0
4,SEDAN,HYBRID,PERSONAL,20688.2,20,6889,GOOD,0,COMPREHENSIVE,2000.0,737.02,0,0.0
5,SUV,DIESEL,PERSONAL,28644.25,46,15228,FAIR,0,THIRD_PARTY,2000.0,358.05,0,0.0
4,SUV,PETROL,PERSONAL,30975.6,36,17227,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,1084.15,0,0.0
3,TRUCK,PETROL,PERSONAL,41359.05,27,10957,POOR,0,COMPREHENSIVE,500.0,1178.73,0,0.0
11,SUV,ELECTRIC,PERSONAL,9721.63,24,8624,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,425.32,1,1338.63
15,SUV,PETROL,PERSONAL,6612.77,62,16499,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
15,SEDAN,PETROL,PERSONAL,5779.52,18,20237,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
9,COMMERCIAL_VAN,DIESEL,PERSONAL,11792.12,18,13165,FAIR,0,COMPREHENSIVE,500.0,420.09,0,0.0
14,SEDAN,PETROL,PERSONAL,7292.33,34,8526,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
14,SEDAN,ELECTRIC,PERSONAL,6778.87,39,12473,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
13,SUV,PETROL,PERSONAL,11514.22,53,8748,FAIR,0,ZERO_DEP_PREMIUM,1000.0,403.0,0,0.0
12,SUV,ELECTRIC,PERSONAL,10554.45,31,15722,FAIR,1,ZERO_DEP_PREMIUM,2000.0,369.41,0,0.0
11,SUV,PETROL,RIDESHARE,13267.92,23,12272,GOOD,1,ZERO_DEP_PREMIUM,500.0,870.71,1,5080.65
3,SUV,PETROL,PERSONAL,25346.79,47,8324,GOOD,0,COMPREHENSIVE,500.0,722.38,0,0.0
15,HATCHBACK,HYBRID,PERSONAL,4500.0,63,13397,GOOD,0,ZERO_DEP_PREMIUM,250.0,250.0,0,0.0
13,SEDAN,DIESEL,PERSONAL,8809.0,64,9550,FAIR,1,COMPREHENSIVE,2000.0,251.06,0,0.0
9,HATCHBACK,PETROL,PERSONAL,8020.47,50,6582,POOR,1,COMPREHENSIVE,500.0,250.0,0,0.0
7,SUV,PETROL,PERSONAL,23820.95,37,15916,EXCELLENT,1,THIRD_PARTY,2000.0,297.76,0,0.0
7,SUV,DIESEL,PERSONAL,24413.73,33,13843,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,854.48,0,0.0
8,SUV,DIESEL,PERSONAL,20198.49,21,10388,EXCELLENT,3,COMPREHENSIVE,250.0,719.57,1,5946.28
2,SEDAN,CNG,PERSONAL,25432.99,51,18224,GOOD,1,COMPREHENSIVE,500.0,724.84,0,0.0
9,HATCHBACK,CNG,PERSONAL,5064.45,18,9139,GOOD,1,THIRD_PARTY,500.0,250.0,0,0.0
14,SUV,DIESEL,PERSONAL,7468.21,30,10543,GOOD,1,THIRD_PARTY,500.0,250.0,0,0.0
7,SEDAN,PETROL,PERSONAL,17047.24,65,14187,GOOD,1,THIRD_PARTY,500.0,250.0,0,0.0
14,SUV,DIESEL,PERSONAL,8297.09,25,16443,GOOD,1,COMPREHENSIVE,500.0,250.0,1,337.08
2,COMMERCIAL_VAN,DIESEL,COMMERCIAL,29859.66,39,14259,EXCELLENT,0,THIRD_PARTY,1000.0,503.88,0,0.0
1,SUV,PETROL,RIDESHARE,26263.96,21,9962,GOOD,0,ZERO_DEP_PREMIUM,500.0,1723.57,0,0.0
1,TRUCK,PETROL,PERSONAL,33497.72,51,11431,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,1172.42,0,0.0
8,SEDAN,PETROL,PERSONAL,15195.08,77,9596,FAIR,0,ZERO_DEP_PREMIUM,1000.0,611.6,1,3878.95
3,SEDAN,PETROL,PERSONAL,17306.39,62,11004,GOOD,0,COMPREHENSIVE,500.0,493.23,0,0.0
4,SEDAN,PETROL,PERSONAL,18084.89,54,11345,GOOD,1,COMPREHENSIVE,500.0,515.42,0,0.0
1,SUV,DIESEL,PERSONAL,26410.13,74,14373,GOOD,1,ZERO_DEP_PREMIUM,500.0,1063.01,0,0.0
8,SEDAN,ELECTRIC,PERSONAL,14360.72,40,9394,GOOD,0,COMPREHENSIVE,500.0,409.28,0,0.0
6,SEDAN,DIESEL,PERSONAL,17862.05,37,16796,GOOD,1,THIRD_PARTY,1000.0,250.0,0,0.0
2,TRUCK,PETROL,PERSONAL,34730.62,70,12387,EXCELLENT,0,COMPREHENSIVE,1000.0,1138.3,0,0.0
5,HATCHBACK,PETROL,PERSONAL,12473.88,41,8657,GOOD,0,COMPREHENSIVE,500.0,355.51,0,0.0
6,HATCHBACK,DIESEL,COMMERCIAL,7885.97,44,14248,EXCELLENT,2,COMPREHENSIVE,500.0,303.41,0,0.0
15,SEDAN,PETROL,PERSONAL,7482.87,30,11959,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
13,SEDAN,DIESEL,PERSONAL,9239.46,22,10429,FAIR,0,ZERO_DEP_PREMIUM,250.0,404.23,0,0.0
11,SEDAN,CNG,PERSONAL,12696.87,33,18874,GOOD,0,COMPREHENSIVE,1000.0,361.86,0,0.0
5,HATCHBACK,PETROL,PERSONAL,8612.89,77,11093,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
9,TRUCK,PETROL,PERSONAL,14415.36,55,10456,EXCELLENT,1,COMPREHENSIVE,500.0,410.84,0,0.0
10,SUV,DIESEL,PERSONAL,12394.53,65,16823,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,433.81,0,0.0
9,SEDAN,CNG,PERSONAL,8745.21,46,14767,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,1,1943.73
5,SUV,ELECTRIC,PERSONAL,18394.16,43,15894,EXCELLENT,0,COMPREHENSIVE,500.0,524.23,0,0.0
12,SEDAN,HYBRID,PERSONAL,7829.99,39,9966,GOOD,0,COMPREHENSIVE,2000.0,250.0,0,0.0
