claim_filed,claim_amount,fraud_flag,settlement_days,vehicle_age,vehicle_type,fuel_type,vehicle_value,engine_capacity_cc,safety_rating_ncap,anti_theft_device,driver_age,driving_experience_years,annual_mileage,usage_type,credit_score_tier,speeding_violations_count,past_claims_count,coverage_tier,deductible_amount,no_claim_bonus_pct,annual_premium,risk_zone,parking_location
0,0.0,0,0,3,HATCHBACK,PETROL,11663.39,1460,4,1,57,27,21800,PERSONAL,GOOD,1,0,COMPREHENSIVE,1000,35,393.03,URBAN,LOCKED_GARAGE
0,0.0,0,0,2,SUV,DIESEL,29597.83,820,5,1,73,47,6600,PERSONAL,FAIR,1,1,ZERO_DEP_PREMIUM,250,0,1672.45,URBAN,STREET_PARKING
0,0.0,0,0,2,SUV,DIESEL,29221.52,1230,4,0,60,33,22700,PERSONAL,EXCELLENT,2,1,COMPREHENSIVE,250,20,1235.04,METROPOLITAN,LOCKED_GARAGE
1,4447.24,0,17,13,SEDAN,PETROL,6112.25,800,1,0,50,29,25300,COMMUTE,POOR,3,0,COMPREHENSIVE,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,HATCHBACK,DIESEL,6704.14,1870,4,0,59,24,16900,COMMUTE,POOR,1,0,ZERO_DEP_PREMIUM,250,35,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,PETROL,12133.97,1650,2,1,49,19,10100,RIDESHARE,EXCELLENT,1,0,ZERO_DEP_PREMIUM,1000,0,969.37,METROPOLITAN,STREET_PARKING
1,7575.0,0,20,14,SUV,PETROL,7575.0,1520,2,0,33,9,14400,COMMUTE,EXCELLENT,1,0,THIRD_PARTY,500,20,250.0,SUBURBAN,STREET_PARKING
1,5330.71,0,16,10,HATCHBACK,DIESEL,7333.45,2180,5,1,47,14,24200,COMMUTE,GOOD,3,0,THIRD_PARTY,1000,0,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,11,SEDAN,DIESEL,7975.55,1040,1,0,23,2,6700,COMMUTE,GOOD,1,0,COMPREHENSIVE,1000,20,339.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SEDAN,PETROL,22811.22,1140,3,1,32,13,11300,COMMUTE,GOOD,0,0,COMPREHENSIVE,2000,0,819.85,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,HATCHBACK,DIESEL,4249.18,800,5,1,55,35,16600,COMMUTE,POOR,1,0,COMPREHENSIVE,500,35,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,8,SUV,PETROL,17194.23,2260,3,1,39,10,11700,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,250,25,624.67,METROPOLITAN,STREET_PARKING
0,0.0,0,0,2,TRUCK,DIESEL,31111.46,2690,4,1,31,6,3000,PERSONAL,GOOD,1,1,ZERO_DEP_PREMIUM,500,50,812.24,RURAL,STREET_PARKING
0,0.0,0,0,15,COMMERCIAL_VAN,PETROL,7113.69,2460,1,0,34,9,6500,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,500,0,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,13,LUXURY_COUPE,DIESEL,18481.95,3530,2,0,25,6,5100,COMMUTE,FAIR,0,1,COMPREHENSIVE,2000,0,609.67,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SUV,DIESEL,31408.01,1320,5,0,47,24,11100,PERSONAL,FAIR,1,1,THIRD_PARTY,1000,35,469.88,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,3,SEDAN,PETROL,18281.83,1140,4,1,36,18,25700,PERSONAL,EXCELLENT,1,1,COMPREHENSIVE,2000,0,612.54,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,0,HATCHBACK,DIESEL,13294.43,800,3,1,39,21,23000,RIDESHARE,FAIR,2,0,COMPREHENSIVE,250,45,802.32,METROPOLITAN,STREET_PARKING
1,11750.2,1,25,5,HATCHBACK,ELECTRIC,12530.63,890,4,0,48,18,14200,PERSONAL,FAIR,1,2,COMPREHENSIVE,500,25,277.92,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,1,HATCHBACK,PETROL,12911.78,1390,5,1,47,16,18200,COMMUTE,EXCELLENT,1,0,THIRD_PARTY,500,20,271.16,METROPOLITAN,LOCKED_GARAGE
1,7104.39,0,21,13,SUV,DIESEL,8441.36,800,5,1,25,3,15100,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,1000,25,291.16,METROPOLITAN,LOCKED_GARAGE
1,2046.18,0,14,9,SEDAN,ELECTRIC,12217.24,900,5,0,26,6,12800,COMMUTE,FAIR,1,0,THIRD_PARTY,250,0,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,SEDAN,PETROL,6058.65,1550,4,0,41,21,14200,PERSONAL,FAIR,2,0,COMPREHENSIVE,1000,35,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,14,SEDAN,CNG,6432.24,2180,3,0,51,28,11900,PERSONAL,FAIR,0,0,COMPREHENSIVE,500,20,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,SEDAN,PETROL,10700.38,1130,4,0,33,8,5700,COMMERCIAL,GOOD,0,0,THIRD_PARTY,500,0,274.82,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,9,COMMERCIAL_VAN,ELECTRIC,15779.52,1680,5,0,35,11,14200,PERSONAL,GOOD,0,0,COMPREHENSIVE,500,25,628.96,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SEDAN,HYBRID,20070.86,2810,4,1,44,23,8800,PERSONAL,GOOD,1,0,THIRD_PARTY,1000,0,330.43,URBAN,STREET_PARKING
0,0.0,0,0,1,HATCHBACK,CNG,10210.01,800,5,1,44,16,10600,COMMUTE,FAIR,0,0,THIRD_PARTY,250,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,COMMERCIAL_VAN,DIESEL,10516.38,2310,2,0,41,14,17000,RIDESHARE,GOOD,0,1,COMPREHENSIVE,1000,50,290.71,SUBURBAN,STREET_PARKING
0,0.0,0,0,0,SUV,DIESEL,32800.88,1850,5,0,47,25,3600,PERSONAL,EXCELLENT,1,1,COMPREHENSIVE,500,0,990.62,RURAL,STREET_PARKING
0,0.0,0,0,0,HATCHBACK,PETROL,12016.02,2420,2,1,29,7,6800,PERSONAL,EXCELLENT,1,0,ZERO_DEP_PREMIUM,1000,20,516.42,URBAN,LOCKED_GARAGE
0,0.0,0,0,4,HATCHBACK,PETROL,8842.86,2230,3,1,63,18,13900,COMMUTE,EXCELLENT,0,0,THIRD_PARTY,500,35,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,16,SUV,HYBRID,8063.19,1170,5,1,38,18,6300,COMMUTE,EXCELLENT,2,0,THIRD_PARTY,2000,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,SUV,PETROL,19590.34,1600,3,0,66,45,9800,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,500,50,530.5,SUBURBAN,LOCKED_GARAGE
1,5443.95,0,14,13,TRUCK,HYBRID,10509.68,1350,3,0,18,0,19500,RIDESHARE,GOOD,2,0,COMPREHENSIVE,250,25,518.91,URBAN,PRIVATE_DRIVEWAY
1,1649.23,0,23,7,HATCHBACK,PETROL,9536.56,1260,4,0,18,0,12200,RIDESHARE,FAIR,3,2,THIRD_PARTY,250,25,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,3,TRUCK,PETROL,34077.7,2320,5,1,41,20,9100,PERSONAL,GOOD,1,0,THIRD_PARTY,1000,0,526.03,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,7,LUXURY_COUPE,PETROL,45487.87,2700,5,1,56,32,19100,PERSONAL,GOOD,0,0,COMPREHENSIVE,500,25,1418.98,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SUV,DIESEL,38126.97,2110,2,1,45,18,2700,COMMUTE,EXCELLENT,0,0,COMPREHENSIVE,250,20,1313.28,URBAN,LOCKED_GARAGE
0,0.0,0,0,14,HATCHBACK,PETROL,4597.89,2630,5,1,40,13,4500,PERSONAL,GOOD,1,0,COMPREHENSIVE,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,3,HATCHBACK,PETROL,12716.39,1320,3,0,46,27,5000,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,1000,35,489.74,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,7,HATCHBACK,CNG,8134.88,2340,4,1,42,16,9600,COMMERCIAL,GOOD,1,0,ZERO_DEP_PREMIUM,1000,25,635.16,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,18,HATCHBACK,ELECTRIC,4000.0,1770,1,0,69,25,3800,PERSONAL,FAIR,0,1,COMPREHENSIVE,2000,0,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,11,HATCHBACK,ELECTRIC,6574.01,800,3,0,35,8,26000,COMMUTE,GOOD,0,0,COMPREHENSIVE,500,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,COMMERCIAL_VAN,PETROL,14999.26,1500,4,0,60,26,2000,COMMUTE,FAIR,0,1,ZERO_DEP_PREMIUM,2000,0,608.32,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SUV,PETROL,16901.56,1680,2,0,32,9,16700,RIDESHARE,EXCELLENT,1,1,COMPREHENSIVE,500,35,800.03,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,14,HATCHBACK,DIESEL,4000.0,1060,2,1,38,10,11300,RIDESHARE,EXCELLENT,1,0,COMPREHENSIVE,250,35,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,4,SUV,PETROL,25640.29,920,4,1,28,7,14400,PERSONAL,GOOD,1,0,ZERO_DEP_PREMIUM,250,0,1141.99,URBAN,LOCKED_GARAGE
0,0.0,0,0,12,HATCHBACK,PETROL,4298.65,900,1,0,54,19,10300,COMMERCIAL,FAIR,0,0,COMPREHENSIVE,500,45,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,16,HATCHBACK,CNG,4000.0,1250,1,1,59,39,12500,COMMUTE,GOOD,0,0,COMPREHENSIVE,1000,45,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,10,TRUCK,PETROL,16527.83,1740,5,0,40,17,7500,COMMERCIAL,GOOD,1,0,THIRD_PARTY,250,20,353.96,URBAN,STREET_PARKING
0,0.0,0,0,8,SUV,CNG,20722.0,2400,5,1,50,21,21700,PERSONAL,FAIR,0,0,COMPREHENSIVE,250,20,619.34,URBAN,STREET_PARKING
0,0.0,0,0,2,HATCHBACK,PETROL,11410.43,800,2,1,44,21,5400,COMMERCIAL,GOOD,0,2,COMPREHENSIVE,500,0,666.92,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SUV,PETROL,29789.82,1670,2,0,50,30,12900,PERSONAL,GOOD,0,1,COMPREHENSIVE,2000,50,694.76,METROPOLITAN,STREET_PARKING
1,5121.9,0,15,17,SEDAN,PETROL,5121.9,1940,3,0,59,17,29500,PERSONAL,GOOD,3,1,COMPREHENSIVE,250,35,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,10,SEDAN,CNG,8630.95,970,5,0,26,7,19100,COMMUTE,GOOD,3,0,COMPREHENSIVE,1000,45,314.15,METROPOLITAN,LOCKED_GARAGE
1,4755.33,0,18,5,COMMERCIAL_VAN,DIESEL,22411.99,1450,2,1,27,6,5900,PERSONAL,GOOD,1,2,COMPREHENSIVE,2000,35,584.65,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,SUV,ELECTRIC,21283.7,1380,5,1,34,12,22300,COMMUTE,POOR,1,0,COMPREHENSIVE,1000,20,724.83,URBAN,PRIVATE_DRIVEWAY
1,10710.41,0,12,10,LUXURY_COUPE,PETROL,29910.19,2450,5,0,36,14,16000,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,250,50,973.67,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,HYBRID,10079.33,2030,3,1,45,12,11000,PERSONAL,FAIR,3,0,COMPREHENSIVE,250,0,351.75,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,13,HATCHBACK,DIESEL,4757.5,1970,5,1,42,19,19200,COMMERCIAL,GOOD,1,0,ZERO_DEP_PREMIUM,250,25,357.53,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,HATCHBACK,DIESEL,11044.38,1210,5,1,39,11,22600,COMMERCIAL,EXCELLENT,0,0,THIRD_PARTY,2000,45,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,HATCHBACK,ELECTRIC,4491.3,800,5,0,41,20,9200,RIDESHARE,GOOD,0,0,ZERO_DEP_PREMIUM,2000,0,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,HATCHBACK,ELECTRIC,6774.1,1710,2,0,45,14,11000,PERSONAL,GOOD,0,1,ZERO_DEP_PREMIUM,1000,50,276.81,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,HATCHBACK,DIESEL,4034.93,1170,5,0,31,8,10700,PERSONAL,FAIR,1,0,ZERO_DEP_PREMIUM,250,20,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,3,COMMERCIAL_VAN,PETROL,23770.41,1260,2,0,18,0,17600,PERSONAL,POOR,3,0,ZERO_DEP_PREMIUM,250,35,1093.27,URBAN,LOCKED_GARAGE
0,0.0,0,0,2,HATCHBACK,HYBRID,11969.42,1750,5,1,29,6,19700,RIDESHARE,GOOD,1,0,THIRD_PARTY,250,0,413.9,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,SEDAN,PETROL,13875.1,1320,2,1,58,31,18100,PERSONAL,GOOD,0,0,COMPREHENSIVE,1000,20,388.3,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,9,SEDAN,CNG,13848.59,1800,5,0,18,0,7700,PERSONAL,EXCELLENT,3,1,COMPREHENSIVE,2000,0,391.06,RURAL,STREET_PARKING
0,0.0,0,0,13,HATCHBACK,PETROL,4110.34,3230,3,1,58,18,26300,COMMUTE,POOR,1,0,ZERO_DEP_PREMIUM,250,35,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,7,SUV,PETROL,19356.46,2050,5,0,34,15,8600,PERSONAL,GOOD,0,0,THIRD_PARTY,500,0,294.57,URBAN,LOCKED_GARAGE
0,0.0,0,0,17,HATCHBACK,PETROL,4000.0,2470,4,1,54,16,15700,RIDESHARE,FAIR,0,1,ZERO_DEP_PREMIUM,500,0,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,9,HATCHBACK,DIESEL,6683.52,1930,5,1,28,5,12800,PERSONAL,GOOD,0,1,COMPREHENSIVE,1000,35,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SUV,PETROL,27263.86,1650,5,1,18,0,7100,COMMUTE,EXCELLENT,2,0,ZERO_DEP_PREMIUM,1000,0,1079.65,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,2,HATCHBACK,HYBRID,11935.95,1940,4,1,30,9,15600,COMMUTE,FAIR,2,0,THIRD_PARTY,1000,20,250.0,RURAL,PRIVATE_DRIVEWAY
1,4000.0,0,25,18,HATCHBACK,DIESEL,4000.0,1910,3,0,40,12,14500,PERSONAL,FAIR,2,0,COMPREHENSIVE,1000,0,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,2,HATCHBACK,PETROL,12328.17,2160,3,1,47,16,18600,PERSONAL,GOOD,2,0,COMPREHENSIVE,500,45,335.4,METROPOLITAN,LOCKED_GARAGE
1,4070.91,0,11,18,HATCHBACK,DIESEL,4070.91,1640,1,1,22,2,13800,COMMERCIAL,FAIR,3,0,THIRD_PARTY,250,25,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,5,COMMERCIAL_VAN,ELECTRIC,21446.52,800,5,0,47,17,15500,PERSONAL,POOR,2,0,THIRD_PARTY,250,0,378.14,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,HATCHBACK,HYBRID,12647.3,800,5,0,42,14,25700,PERSONAL,FAIR,2,2,THIRD_PARTY,500,20,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,5,LUXURY_COUPE,PETROL,54351.38,2800,4,0,33,10,12800,COMMUTE,EXCELLENT,1,0,COMPREHENSIVE,500,35,1609.94,URBAN,STREET_PARKING
0,0.0,0,0,11,SEDAN,CNG,8712.47,870,3,0,44,17,3300,COMMUTE,GOOD,0,0,THIRD_PARTY,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,HATCHBACK,PETROL,7721.05,2050,4,1,43,22,20100,COMMUTE,GOOD,0,0,ZERO_DEP_PREMIUM,250,25,271.05,SUBURBAN,LOCKED_GARAGE
1,1149.63,0,17,14,HATCHBACK,DIESEL,4000.0,2470,4,0,49,28,19600,COMMUTE,POOR,1,0,THIRD_PARTY,500,25,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,11,SUV,ELECTRIC,14864.61,1460,4,0,45,19,4900,PERSONAL,POOR,0,1,COMPREHENSIVE,1000,45,320.19,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,7,SUV,PETROL,20402.83,2390,3,1,43,10,6000,COMMUTE,POOR,4,0,COMPREHENSIVE,250,25,728.03,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,HATCHBACK,PETROL,5473.71,1770,5,1,70,39,10700,PERSONAL,GOOD,0,0,COMPREHENSIVE,1000,20,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,18,SUV,DIESEL,7774.76,1620,5,0,18,0,8000,COMMERCIAL,EXCELLENT,2,2,THIRD_PARTY,1000,25,250.0,METROPOLITAN,STREET_PARKING
1,3999.94,0,10,7,COMMERCIAL_VAN,PETROL,20861.94,1650,3,1,24,3,11700,PERSONAL,GOOD,3,1,THIRD_PARTY,250,35,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SUV,PETROL,29292.31,1060,4,0,57,27,12000,COMMERCIAL,EXCELLENT,0,0,COMPREHENSIVE,1000,0,1022.8,RURAL,STREET_PARKING
0,0.0,0,0,7,SEDAN,PETROL,14962.95,980,3,1,21,3,13400,COMMERCIAL,GOOD,3,0,ZERO_DEP_PREMIUM,2000,25,712.66,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,HATCHBACK,ELECTRIC,4000.0,800,2,0,55,22,22300,PERSONAL,GOOD,0,0,THIRD_PARTY,250,20,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SUV,PETROL,22139.66,1120,5,1,46,13,27600,COMMERCIAL,GOOD,0,1,COMPREHENSIVE,250,0,1115.98,SUBURBAN,STREET_PARKING
1,3630.89,0,40,18,SEDAN,DIESEL,5547.49,2990,3,0,24,3,5800,RIDESHARE,GOOD,3,2,ZERO_DEP_PREMIUM,250,0,527.05,METROPOLITAN,PRIVATE_DRIVEWAY
1,6165.2,0,15,11,HATCHBACK,CNG,6165.2,800,3,0,56,23,14700,COMMERCIAL,FAIR,0,0,COMPREHENSIVE,250,20,320.41,METROPOLITAN,STREET_PARKING
0,0.0,0,0,11,HATCHBACK,ELECTRIC,6270.9,840,5,1,59,30,21100,COMMUTE,GOOD,1,0,COMPREHENSIVE,1000,0,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,SEDAN,DIESEL,16957.07,1080,5,1,42,11,22000,COMMUTE,FAIR,1,0,THIRD_PARTY,250,0,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,17,HATCHBACK,DIESEL,4000.0,1110,1,0,41,20,4600,PERSONAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,0,HATCHBACK,PETROL,16587.55,1780,3,1,60,40,14000,COMMUTE,GOOD,1,0,ZERO_DEP_PREMIUM,500,0,1060.88,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,5,HATCHBACK,PETROL,9349.52,1200,2,0,18,0,20000,COMMUTE,GOOD,1,0,THIRD_PARTY,1000,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,SUV,PETROL,16149.96,1470,3,0,52,25,8600,COMMUTE,GOOD,0,0,COMPREHENSIVE,500,35,557.99,URBAN,STREET_PARKING
0,0.0,0,0,9,SEDAN,PETROL,10739.89,1050,2,1,22,2,10000,PERSONAL,FAIR,1,0,ZERO_DEP_PREMIUM,500,0,386.91,RURAL,STREET_PARKING
0,0.0,0,0,9,LUXURY_COUPE,PETROL,37535.42,2190,4,1,50,29,20100,RIDESHARE,GOOD,0,0,THIRD_PARTY,1000,35,560.75,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,HATCHBACK,DIESEL,10835.9,1560,5,1,40,20,10900,PERSONAL,GOOD,0,1,COMPREHENSIVE,1000,20,342.22,METROPOLITAN,STREET_PARKING
0,0.0,0,0,4,SEDAN,PETROL,14133.27,1510,3,1,42,14,17900,PERSONAL,GOOD,2,0,THIRD_PARTY,500,50,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,TRUCK,PETROL,28495.98,3590,5,0,65,35,25100,COMMERCIAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,1000,35,1119.44,RURAL,LOCKED_GARAGE
1,10774.3,0,25,10,SEDAN,HYBRID,10774.3,1580,2,1,20,1,15400,PERSONAL,POOR,3,0,ZERO_DEP_PREMIUM,250,25,477.65,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,TRUCK,PETROL,21037.28,2160,3,0,52,28,11800,PERSONAL,GOOD,3,0,COMPREHENSIVE,250,0,835.5,URBAN,LOCKED_GARAGE
1,3725.41,0,6,10,HATCHBACK,DIESEL,6715.07,800,4,0,41,20,18300,COMMERCIAL,FAIR,1,0,COMPREHENSIVE,250,45,320.75,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,LUXURY_COUPE,PETROL,24664.17,2660,2,0,43,15,16800,PERSONAL,EXCELLENT,3,0,THIRD_PARTY,250,20,306.59,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,13,LUXURY_COUPE,DIESEL,16811.96,1220,3,0,54,15,10800,PERSONAL,GOOD,0,1,COMPREHENSIVE,250,50,363.04,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,10,SEDAN,PETROL,8713.52,1960,3,0,53,22,14600,COMMUTE,EXCELLENT,2,0,ZERO_DEP_PREMIUM,500,0,504.08,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,HATCHBACK,PETROL,4877.83,1690,3,0,51,18,19100,COMMUTE,GOOD,1,1,THIRD_PARTY,2000,25,250.0,RURAL,LOCKED_GARAGE
1,929.12,0,17,11,SUV,HYBRID,11496.09,2120,4,1,30,8,15700,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,1000,20,363.79,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,HATCHBACK,DIESEL,4757.16,1190,5,1,51,33,8300,RIDESHARE,GOOD,1,0,COMPREHENSIVE,500,20,250.0,URBAN,STREET_PARKING
0,0.0,0,0,11,HATCHBACK,PETROL,5796.37,1620,5,0,53,15,19300,COMMUTE,FAIR,1,1,THIRD_PARTY,250,0,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,6,SEDAN,PETROL,15823.68,2040,2,0,49,19,12700,PERSONAL,EXCELLENT,3,1,COMPREHENSIVE,250,45,326.03,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SEDAN,DIESEL,19083.95,1000,5,0,51,23,12000,PERSONAL,POOR,0,1,COMPREHENSIVE,500,20,753.95,METROPOLITAN,STREET_PARKING
0,0.0,0,0,14,SEDAN,PETROL,5608.72,2000,3,0,43,17,3400,RIDESHARE,GOOD,1,0,COMPREHENSIVE,500,35,250.0,SUBURBAN,PRIVATE_DRIVEWAY
1,1166.66,0,24,6,SEDAN,DIESEL,12882.6,1970,5,0,26,4,22800,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,45,392.91,URBAN,STREET_PARKING
0,0.0,0,0,10,SEDAN,DIESEL,10453.28,1510,5,0,36,16,17600,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,25,372.04,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,3,COMMERCIAL_VAN,DIESEL,27022.55,2630,4,1,35,10,11500,COMMUTE,GOOD,1,0,THIRD_PARTY,1000,25,386.44,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,HATCHBACK,HYBRID,7669.19,1940,2,0,42,12,18100,COMMUTE,GOOD,0,0,COMPREHENSIVE,500,45,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,TRUCK,PETROL,16509.22,1210,2,1,36,16,21300,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,50,355.45,SUBURBAN,STREET_PARKING
0,0.0,0,0,11,TRUCK,HYBRID,19468.29,2940,3,0,67,43,19800,PERSONAL,GOOD,0,0,COMPREHENSIVE,500,35,637.34,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,10,HATCHBACK,DIESEL,5322.45,1170,5,1,48,22,11800,COMMUTE,POOR,0,0,THIRD_PARTY,250,0,250.0,METROPOLITAN,STREET_PARKING
1,17774.82,0,35,6,SUV,DIESEL,22710.13,2120,5,1,41,12,7800,RIDESHARE,EXCELLENT,2,1,COMPREHENSIVE,500,0,1596.43,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,TRUCK,DIESEL,10692.48,2490,1,0,46,27,10400,COMMUTE,FAIR,1,0,THIRD_PARTY,1000,20,250.0,RURAL,STREET_PARKING
0,0.0,0,0,9,HATCHBACK,DIESEL,6780.47,800,3,1,48,17,16300,COMMERCIAL,POOR,1,0,ZERO_DEP_PREMIUM,1000,25,481.03,METROPOLITAN,STREET_PARKING
0,0.0,0,0,15,HATCHBACK,PETROL,4000.0,1990,4,0,72,37,5600,COMMUTE,POOR,2,0,COMPREHENSIVE,1000,0,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,13,COMMERCIAL_VAN,CNG,8138.1,1460,1,1,48,28,25700,PERSONAL,POOR,1,1,THIRD_PARTY,1000,0,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,10,HATCHBACK,CNG,6300.17,1300,3,1,36,15,16100,PERSONAL,GOOD,1,1,THIRD_PARTY,250,20,250.0,URBAN,STREET_PARKING
1,1200.1,0,17,16,HATCHBACK,PETROL,4000.0,1330,1,0,28,7,21000,PERSONAL,GOOD,3,1,COMPREHENSIVE,250,50,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,COMMERCIAL_VAN,DIESEL,26064.94,2110,5,1,45,18,8200,COMMUTE,GOOD,1,1,COMPREHENSIVE,2000,20,927.4,URBAN,STREET_PARKING
0,0.0,0,0,17,SUV,ELECTRIC,10986.17,1000,4,0,71,30,15000,RIDESHARE,GOOD,0,0,COMPREHENSIVE,500,50,478.72,METROPOLITAN,STREET_PARKING
0,0.0,0,0,16,TRUCK,CNG,8983.88,3020,3,0,40,19,10200,PERSONAL,GOOD,0,0,THIRD_PARTY,500,25,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,SEDAN,DIESEL,12946.5,800,2,0,29,11,2300,RIDESHARE,GOOD,4,0,ZERO_DEP_PREMIUM,250,0,1529.17,METROPOLITAN,PRIVATE_DRIVEWAY
